"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"idx.lexicon.prop.11"	".11"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop.11"
"idx.lexicon.prop.16"	".16"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop.16"
"idx.lexicon.prop.17"	".17"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop.17"
"idx.lexicon.prop.20"	".20"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop.20"
"idx.lexicon.prop.23"	".23"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop.23"
"idx.lexicon.prop.26"	".26"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop.26"
"idx.lexicon.prop.27"	".27"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop.27"
"idx.lexicon.prop.3"	".3"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop.3"
"idx.lexicon.prop_1.0"	".0"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.0"
"idx.lexicon.prop_1.1"	".1"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.1"
"idx.lexicon.prop_1.11"	".11"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.11"
"idx.lexicon.prop_1.16"	".16"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.16"
"idx.lexicon.prop_1.17"	".17"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.17"
"idx.lexicon.prop_1.20"	".20"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.20"
"idx.lexicon.prop_1.23"	".23"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.23"
"idx.lexicon.prop_1.26"	".26"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.26"
"idx.lexicon.prop_1.27"	".27"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.27"
"idx.lexicon.prop_1.3"	".3"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.prop_1.3"
"idx.lexicon.s"	".s"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.s"
"idx.lexicon.x"	".x"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65536"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.x"
"idx.lexicon_1.deleted"	".deleted"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon_1.deleted"
"idx.lexicon_1.h"	".h"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon_1.h"
"idx.lexicon_1.n"	".n"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65536"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon_1.n"
"idx.lexicon_1.s"	".s"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon_1.s"
"idx.lexicon_1.x"	".x"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65536"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon_1.x"
"idx.lite.display.deleted"	".deleted"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display.deleted"
"idx.lite.display.h"	".h"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display.h"
"idx.lite.display.n"	".n"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display.n"
"idx.lite.display.s"	".s"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display.s"
"idx.lite.display.x"	".x"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display.x"
"idx.lite.display_1.deleted"	".deleted"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display_1.deleted"
"idx.lite.display_1.h"	".h"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display_1.h"
"idx.lite.display_1.n"	".n"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display_1.n"
"idx.lite.display_1.s"	".s"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display_1.s"
"idx.lite.display_1.x"	".x"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.display_1.x"
"idx.lite.hb"	".hb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"131072"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.hb"
"idx.lite.lexicon.deleted"	".deleted"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.deleted"
"idx.lite.lexicon.h"	".h"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.h"
"idx.lite.lexicon.n"	".n"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65536"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.n"
"idx.lite.lexicon.prop.0"	".0"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.prop.0"
"idx.lite.lexicon.prop.16"	".16"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.prop.16"
"idx.lite.lexicon.prop.30"	".30"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.prop.30"
"idx.lite.lexicon.prop.31"	".31"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.prop.31"
"idx.lite.lexicon.prop_1.0"	".0"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.prop_1.0"
"idx.lite.lexicon.prop_1.16"	".16"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.prop_1.16"
"idx.lite.lexicon.prop_1.30"	".30"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.prop_1.30"
"idx.lite.lexicon.prop_1.31"	".31"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.prop_1.31"
"idx.lite.lexicon.s"	".s"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"16384"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.s"
"idx.lite.lexicon.x"	".x"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65536"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.x"
"idx.lite.lexicon_1.deleted"	".deleted"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon_1.deleted"
"idx.lite.lexicon_1.h"	".h"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon_1.h"
"idx.lite.lexicon_1.n"	".n"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65536"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon_1.n"
"idx.lite.lexicon_1.s"	".s"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"16384"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon_1.s"
"idx.lite.lexicon_1.x"	".x"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65536"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon_1.x"
"idx.lite_1.hb"	".hb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"131072"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite_1.hb"
"idx_1.index"	".index"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"536576"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx_1.index"
"main-corpus-scratch-data.tmp"	".tmp"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"586"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/main-corpus-scratch-data.tmp"
"main-corpus-scratch-data_1.tmp"	".tmp"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"586"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/AppDataSearch/main/main-corpus-scratch-data_1.tmp"
"apps_3p_corpus_component_names.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"3078"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/apps_3p_corpus_component_names.txt"
"apps_3p_corpus_component_names_1.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"3078"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/apps_3p_corpus_component_names_1.txt"
"auth.authzen.store.transactions_v2"	".transactions_v2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"36"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/auth.authzen.store.transactions_v2"
"auth.authzen.store_1.transactions_v2"	".transactions_v2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"36"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/auth.authzen.store_1.transactions_v2"
"auth.channel.store.properties"	".properties"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"454"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/auth.channel.store.properties"
"auth.channel.store_1.properties"	".properties"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"454"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/auth.channel.store_1.properties"
"binder_buffer_size.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/binder_buffer_size.txt"
"binder_buffer_size_1.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/binder_buffer_size_1.txt"
"checkin_id_token"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"39"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/checkin_id_token"
"checkin_id_token_1"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"39"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/checkin_id_token_1"
"1710650463335.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4292"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1197157661/1710650463335.NONE"
"1710650463335_1.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4292"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1197157661/1710650463335_1.NONE"
"play_logger_context.pb"	".pb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"405"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1197157661/play_logger_context.pb"
"play_logger_context_1.pb"	".pb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"405"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1197157661/play_logger_context_1.pb"
"1710690560845.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1627"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1498807569/1710690560845.NONE"
"1710690560845_1.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1627"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1498807569/1710690560845_1.NONE"
"1710692227803.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"3406"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1498807569/1710692227803.NONE"
"1710692227803_1.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"3406"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1498807569/1710692227803_1.NONE"
"play_logger_context.pb"	".pb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"405"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1498807569/play_logger_context.pb"
"play_logger_context_1.pb"	".pb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"405"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-1498807569/play_logger_context_1.pb"
"1710643318438.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"11314"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-2097997223/1710643318438.NONE"
"1710643318438_1.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"11314"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-2097997223/1710643318438_1.NONE"
"play_logger_context.pb"	".pb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"405"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-2097997223/play_logger_context.pb"
"play_logger_context_1.pb"	".pb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"405"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-2097997223/play_logger_context_1.pb"
"1710621930503.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1056"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-470482649/1710621930503.NONE"
"1710621930503_1.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1056"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-470482649/1710621930503_1.NONE"
"1710692212320.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1713"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-470482649/1710692212320.NONE"
"1710692212320_1.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1713"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-470482649/1710692212320_1.NONE"
"play_logger_context.pb"	".pb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"410"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-470482649/play_logger_context.pb"
"play_logger_context_1.pb"	".pb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"410"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/-470482649/play_logger_context_1.pb"
"1710621930321.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"125"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/1320281321/1710621930321.NONE"
"1710621930321_1.NONE"	".NONE"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"125"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/1320281321/1710621930321_1.NONE"
"play_logger_context.pb"	".pb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"410"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.gms/files/clearcut/0/ACTIVITY_RECOGNITION/1320281321/play_logger_context.pb"
